"","Date","Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","week_day"
"1240",2020-05-24,5484.13,457,7864.27,567,5494.11,403,0,0,6146.14,527,4699.37,345,"Sunday"
"1241",2020-05-25,3549.51,326,6292.37,527,3497.2,332,0,0,3973.92,431,3202.44,301,"Monday"
"1242",2020-05-26,3688.63,321,6948.98,520,3962.5,355,0,0,4599.01,456,3701.15,330,"Tuesday"
"1243",2020-05-27,3194.59,307,6913.14,552,4493.57,369,0,0,4634.58,440,4225.3,372,"Wednesday"
"1244",2020-05-28,3300.72,329,7260.27,598,5018.59,408,0,0,4449.56,454,4274.89,352,"Thursday"
"1245",2020-05-29,4566.5,367,9053.2,682,5333.82,448,0,0,5547.98,476,5541.89,465,"Friday"
"1246",2020-05-30,6108.4,497,9629.08,724,6986.36,546,0,0,7036.61,590,5224.01,456,"Saturday"
"1247",2020-05-31,5671.72,490,7901.32,635,6424.72,488,0,0,5121.36,498,4997.51,443,"Sunday"
"1248",2020-06-01,4861.09,420,7191.87,588,5010.32,440,0,3,5635.46,540,3746.68,382,"Monday"
"1249",2020-06-02,4431.18,376,7969.47,625,5948.44,478,0,0,5537.96,470,4693.01,408,"Tuesday"
"1250",2020-06-03,4000.07,353,6194.43,564,4250.1,374,1738.27,339,4665.97,463,4145.61,417,"Wednesday"
"1251",2020-06-04,4050.88,369,6446.39,577,5153.49,458,1963.43,310,5497.39,519,3835.7,368,"Thursday"
"1252",2020-06-05,3859.69,384,8130.77,692,5686.2,478,2471.45,393,6189.83,625,5735.89,522,"Friday"
"1253",2020-06-06,6247.77,568,9596.59,769,6784.85,579,2884.35,472,7369.86,657,5318.7,520,"Saturday"
"1254",2020-06-07,7193.19,606,8306.46,668,6312.58,516,2360.77,344,6417.1,556,5112.45,467,"Sunday"
"1255",2020-06-08,4290.1,376,5996.28,564,5129.16,475,2635.23,386,5376.38,525,3940.33,378,"Monday"
"1256",2020-06-09,4151.75,355,7309.09,610,5096.87,407,2254.89,367,5049.92,494,4604.15,453,"Tuesday"
"1257",2020-06-10,4008.4,384,7408.49,633,5728.43,500,2300.76,395,5608.38,544,4325.68,452,"Wednesday"
"1258",2020-06-11,4910.07,427,7508.11,646,5285.29,474,2275.9,375,6140.82,565,4972.36,487,"Thursday"
"1259",2020-06-12,4845.58,430,8081.01,649,6324.4,512,2515.26,406,7176.98,673,5395.6,504,"Friday"
"1260",2020-06-13,6043.92,525,9005,749,7268.73,589,3205.98,533,8113.11,761,5907.6,530,"Saturday"
"1261",2020-06-14,5773.51,477,7835.27,667,6441.99,499,2449.17,368,6588.36,627,5335.45,517,"Sunday"
"1262",2020-06-15,3887.75,364,6363.35,598,4607.77,431,2126.81,370,5083.07,556,4349.73,478,"Monday"
"1263",2020-06-16,3619.1,350,6523.43,575,4636.6,432,2466.61,411,6378.35,592,4104.22,430,"Tuesday"
"1264",2020-06-17,4100.45,374,7408.77,631,5619.56,488,2315.5,372,5510.29,538,4824.2,477,"Wednesday"
"1265",2020-06-18,4102.31,371,7532.31,619,5697.63,486,2231.71,378,5775.66,591,5062.36,517,"Thursday"
"1266",2020-06-19,4524.19,424,8014.07,676,6255.55,548,2496.65,420,6891.06,656,5641.44,568,"Friday"
"1267",2020-06-20,5686.45,485,8547.52,681,6837.03,590,3257.55,529,7424.67,707,5961.69,580,"Saturday"
"1268",2020-06-21,5205.16,467,7596.03,631,5766.15,478,2428.76,402,5942.32,594,5363.23,484,"Sunday"
"1269",2020-06-22,2775.33,296,6021.24,580,4036.73,371,2351.13,399,4939.12,542,4348.63,476,"Monday"
"1270",2020-06-23,3488.04,347,6122.28,561,4323.14,408,2188.34,397,4840.16,525,4302.06,471,"Tuesday"
"1271",2020-06-24,3804.63,383,6762.44,572,5398.38,477,2316.9,399,5723.69,556,4643.75,450,"Wednesday"
"1272",2020-06-25,4052.8,412,6639.63,608,5230.58,501,2326.63,426,5521.92,557,4952.74,494,"Thursday"
"1273",2020-06-26,4690.55,422,7854.71,675,6125.67,558,2653.79,454,6151.09,600,5799.98,571,"Friday"
"1274",2020-06-27,5213.19,501,8222.27,707,6831.17,547,3204.42,549,7626.31,710,4859.72,488,"Saturday"
"1275",2020-06-28,6122.27,518,7686.16,628,6145.51,495,2291.84,394,6558.88,625,5743.12,533,"Sunday"
"1276",2020-06-29,3494.59,379,6258.37,574,4448.35,416,2012.95,406,5118.87,523,4205.69,438,"Monday"
"1277",2020-06-30,3758.35,373,6547.33,561,4666.32,434,2470.17,423,5184.01,562,4142.61,424,"Tuesday"
"1278",2020-07-01,4037.81,397,6387.39,578,4839.82,453,2332.49,421,5914.01,662,4237.58,462,"Wednesday"
"1279",2020-07-02,3868.57,397,6837.2,593,4873.78,471,2281.26,462,5258.28,551,5062.14,512,"Thursday"
"1280",2020-07-03,4314.06,434,8629.78,735,6108.06,593,2657.87,439,6454.22,638,4967.57,459,"Friday"
"1281",2020-07-04,5829.96,525,8001.4,687,7732.4,623,3249.61,527,7526.48,739,5696.59,560,"Saturday"
"1282",2020-07-05,5179.27,465,7074.12,604,5569.02,488,2287.74,411,6906.58,637,5307.66,488,"Sunday"
"1283",2020-07-06,3968.74,413,5867.02,568,4771.94,454,2454.92,449,4971.64,546,3534.21,426,"Monday"
"1284",2020-07-07,3585.61,379,6148.43,607,4932.87,482,2361.88,435,5602.23,591,4408.7,470,"Tuesday"
"1285",2020-07-08,3562.19,387,6198.11,596,5028.52,482,2600.61,447,5306.93,595,4278.14,494,"Wednesday"
"1286",2020-07-09,3388.36,338,6612.28,619,5009.99,490,2198.84,401,5593.15,607,5848.33,595,"Thursday"
"1287",2020-07-10,4356.12,426,7452.19,693,5822.79,577,3012.34,498,6409.82,612,4959,503,"Friday"
"1288",2020-07-11,5773.58,565,8308.45,727,7203.06,600,3639.7,604,7306.67,743,5493.35,553,"Saturday"
"1289",2020-07-12,6111.41,554,7978.67,649,6969.13,564,2930.37,450,6635.84,605,5081.45,507,"Sunday"
"1290",2020-07-13,3524.97,386,7271.49,652,4690.84,453,2707.53,535,5032.69,591,4512.25,507,"Monday"
"1291",2020-07-14,3668.91,392,6421.49,630,4815.58,469,2418.38,471,5309.09,587,4460.37,472,"Tuesday"
"1292",2020-07-15,4227.02,422,7240.25,680,5781.11,528,2567.91,487,5965.15,653,4137.87,495,"Wednesday"
"1293",2020-07-16,4082.52,427,6948.75,651,6086.32,570,2641.43,501,5605.12,604,5406.96,594,"Thursday"
"1294",2020-07-17,4262.2,437,7565.12,703,6340.14,588,2987.54,521,7159.24,682,4993.09,489,"Friday"
"1295",2020-07-18,6105.8,576,8855.22,754,6909.06,617,3910.67,627,7272.93,711,5589.04,526,"Saturday"
"1296",2020-07-19,5768.24,511,7311.28,635,6519.66,590,2756.86,460,5485.9,553,5268.41,509,"Sunday"
"1297",2020-07-20,3445.09,355,6349.49,605,4355.55,418,2595.27,492,5598.71,588,4047.17,453,"Monday"
"1298",2020-07-21,3535.51,393,5755.09,555,4367.95,453,2965.83,538,5606.78,614,4209.51,483,"Tuesday"
"1299",2020-07-22,3888.35,422,7012.29,638,5174.66,510,2735.4,487,5720.54,611,4188.04,451,"Wednesday"
"1300",2020-07-23,3665.17,400,6958.92,652,5415.79,508,2736.34,470,5374.51,591,4931.9,557,"Thursday"
"1301",2020-07-24,4804.15,450,7891,722,6758.71,581,2647.49,464,6635,693,5228.9,526,"Friday"
"1302",2020-07-25,6119.9,579,8479.52,726,6741.22,600,3804.61,629,7696.49,734,4992.06,550,"Saturday"
"1303",2020-07-26,5754.6,505,8057.43,707,6586.51,566,2818.77,467,6792.12,653,5538.57,509,"Sunday"
"1304",2020-07-27,3543.43,389,6129.14,579,4643.53,444,2976.29,533,4793.29,544,3834.47,422,"Monday"
"1305",2020-07-28,2998.24,332,5978.67,602,4863.74,467,2585.34,485,5346.21,542,4493.57,467,"Tuesday"
"1306",2020-07-29,3858.94,394,6046.68,573,4957.6,475,2360.92,459,6029.16,630,4225.64,453,"Wednesday"
"1307",2020-07-30,3255.46,369,6953.33,643,5012.68,509,2504.05,485,5646.28,594,5291.78,559,"Thursday"
"1308",2020-07-31,4376.58,444,7836.27,711,6162.66,585,3102.25,526,6264.25,654,5054.18,507,"Friday"
"1309",2020-08-01,5404.23,518,9133.24,744,7303.48,626,3308.77,617,7201.97,692,6131.14,597,"Saturday"
"1310",2020-08-02,6567.22,629,7843.63,706,6599.86,588,2934.02,494,6487.23,637,5263.73,490,"Sunday"
"1311",2020-08-03,4661.95,504,7008.5,625,5363.73,512,2720.89,458,5733.07,599,4906.17,527,"Monday"
"1312",2020-08-04,4505.42,493,7028.39,645,5014.55,478,2630.9,462,5652.42,648,4215.57,492,"Tuesday"
"1313",2020-08-05,3869.65,415,6066.6,565,4829.14,458,2777.59,490,5750.52,613,4350.03,466,"Wednesday"
"1314",2020-08-06,3945.53,416,6493.13,628,5828.43,540,2838.82,482,5977.04,659,4495.76,522,"Thursday"
"1315",2020-08-07,4253.11,441,7488.34,678,6439.36,575,2896.35,528,6172.18,677,5513.98,581,"Friday"
"1316",2020-08-08,5820.7,547,7871.02,675,6309.25,550,3279.86,558,7216.82,734,5665.03,553,"Saturday"
"1317",2020-08-09,5372.56,507,6718.2,572,5505.14,505,2879.2,483,6226.45,640,4418.89,465,"Sunday"
"1318",2020-08-10,4153.76,409,6890.67,611,5779.63,545,3059.62,521,5825.78,609,4458.63,476,"Monday"
"1319",2020-08-11,4031.27,397,7071.91,638,5431.8,513,2826.71,497,5116.5,564,3678.27,395,"Tuesday"
"1320",2020-08-12,4004.42,416,6146.55,558,5148.49,490,3054.45,548,5546.62,595,4498.7,482,"Wednesday"
"1321",2020-08-13,3737.67,442,6645.88,612,5059.66,469,2696.46,511,5982.74,616,4885.02,515,"Thursday"
"1322",2020-08-14,4842.75,477,6792.91,617,6488.21,597,3647.82,610,6578.09,718,5378.9,575,"Friday"
"1323",2020-08-15,2046.3,188,6683.6,565,3698.84,322,0,0,5624.08,562,3457.24,337,"Saturday"
"1324",2020-08-16,5657.46,528,8512.45,723,6670.37,566,0,0,6924.03,641,5067.7,504,"Sunday"
"1325",2020-08-17,4557.15,427,7018.04,632,5808.88,553,3951.65,610,6409.48,650,4802.26,543,"Monday"
"1326",2020-08-18,4282.62,427,6937.02,625,5538.83,530,2948.83,545,5401.01,587,4627.74,495,"Tuesday"
"1327",2020-08-19,4134.81,422,6761.69,623,6031.68,580,2632.71,532,5866.64,612,4886.69,517,"Wednesday"
"1328",2020-08-20,4256.12,420,6522.79,617,5356.93,530,2705.73,539,6176.26,669,4539.63,493,"Thursday"
"1329",2020-08-21,3918.73,409,7878.77,721,6268.75,587,2935.35,530,6643.27,649,4765.55,511,"Friday"
"1330",2020-08-22,5735.66,557,9031.59,772,6849.15,640,3337.84,592,7664.84,751,5728.36,575,"Saturday"
"1331",2020-08-23,5414.84,530,8152.35,694,7119.81,597,3327.19,522,6762.52,700,5204.17,503,"Sunday"
"1332",2020-08-24,4242.43,436,6869.56,675,5128.14,541,2757.02,517,5692.21,626,5370.15,570,"Monday"
"1333",2020-08-25,3789.89,415,6025.82,578,5288.92,506,2503.73,502,5032.71,561,5090.88,552,"Tuesday"
"1334",2020-08-26,4478.66,413,6685.74,631,6104.45,571,2794.74,531,5523.2,592,4957.63,514,"Wednesday"
"1335",2020-08-27,4530.64,452,6459.68,588,5857.82,537,2607.08,496,6399.49,695,6044.33,646,"Thursday"
"1336",2020-08-28,5103.61,515,8889.98,767,7366.4,700,2948.51,525,6993.12,707,6259.66,656,"Friday"
"1337",2020-08-29,6960.78,726,10499.7,821,8794.34,755,3713.78,580,8392.15,834,6325.77,628,"Saturday"
"1338",2020-08-30,7630.13,693,9540.59,832,8229.63,708,3475.9,520,7529.59,736,6237.53,614,"Sunday"
"1339",2020-08-31,4629.52,505,7718.1,719,6140.91,627,3487.76,559,6445.48,671,5884.06,743,"Monday"
"1340",2020-09-01,4896.35,461,7935.74,754,5721.07,608,2866.11,527,6267.2,666,5318.5,647,"Tuesday"
"1341",2020-09-02,5144.07,535,8845.26,805,6705.99,666,3205.12,600,6336.32,690,5613.11,690,"Wednesday"
"1342",2020-09-03,4664.74,504,7170.8,672,6539.81,633,2767.78,515,6399.03,707,5715.54,711,"Thursday"
"1343",2020-09-04,5555.9,562,9324.41,862,8467.61,777,3300.36,579,8123.21,822,6416.91,730,"Friday"
"1344",2020-09-05,6412.73,658,9548.91,843,8978.63,786,3805.45,661,8465.74,802,6779.77,734,"Saturday"
"1345",2020-09-06,6762.3,658,9666.07,789,8035.09,695,3218.91,544,6919.1,685,5857.86,654,"Sunday"
"1346",2020-09-07,4870.98,501,7835.89,725,6068.73,579,3133.9,549,5745.38,619,5709.83,677,"Monday"
"1347",2020-09-08,5162.03,525,7417.93,703,5936.14,552,3018.57,587,5783.16,633,5423.34,667,"Tuesday"
"1348",2020-09-09,4574.97,471,7813.69,704,6454.15,626,3435.3,616,5796.69,602,5198.2,660,"Wednesday"
"1349",2020-09-10,4942.22,500,8592.68,748,8022.32,693,2903.22,558,6673.3,696,6410.83,772,"Thursday"
"1350",2020-09-11,5992.31,594,10806.05,915,8737.05,769,3900.97,688,7541.96,769,7249.12,785,"Friday"
"1351",2020-09-12,6877.83,730,11027.39,998,9727.81,819,4165,657,9401.11,892,7627.72,872,"Saturday"
"1352",2020-09-13,6312.88,584,9145.98,780,8687.83,706,3189.19,535,7302.52,717,5841.47,643,"Sunday"
"1353",2020-09-14,4367.88,443,7914.73,733,6617.08,640,4464.58,682,6118.87,649,6724.77,882,"Monday"
"1354",2020-09-15,4156.84,438,7098.59,674,5723.47,595,3552.8,643,6095.01,645,6267.44,741,"Tuesday"
"1355",2020-09-16,4238.06,411,7776.32,690,5920.69,583,3919.06,680,5619.6,606,5923.36,741,"Wednesday"
"1356",2020-09-17,3761.86,386,8882.87,794,7166.56,704,4025.14,675,6419.62,674,6856.5,863,"Thursday"
"1357",2020-09-18,5620.28,541,10007.39,884,7811.99,745,4045.53,674,7307.23,759,8275.55,963,"Friday"
"1358",2020-09-19,7235.13,702,10996.63,970,10331.45,903,4277.73,736,9259.84,909,7807.36,851,"Saturday"
"1359",2020-09-20,7080.43,689,10395.05,841,8854.99,800,3089.93,492,7598.67,731,6630.94,738,"Sunday"
"1360",2020-09-21,4494.35,485,7439.53,715,5242.48,534,3315.52,643,5769.42,640,5691.46,804,"Monday"
"1361",2020-09-22,3660.48,399,6835.07,643,6385.03,614,3458.56,627,5474.03,638,6085.38,772,"Tuesday"
"1362",2020-09-23,4264.66,451,7320.51,715,6301.2,624,3142.11,637,5668.96,637,5762.74,805,"Wednesday"
"1363",2020-09-24,4012.95,440,7199.46,680,8979.73,850,3613.41,635,5400.72,664,5604.53,824,"Thursday"
"1364",2020-09-25,5259.63,543,10655.25,996,6315.58,679,3984.66,743,7969.85,850,7449.93,982,"Friday"
"1365",2020-09-26,7321.1,777,10978.43,944,10659.78,929,4367.96,751,9167.4,906,7614.17,949,"Saturday"
"1366",2020-09-27,6782.41,711,9431.65,769,7466.97,685,3519.22,595,7054.43,766,6665.02,747,"Sunday"
"1367",2020-09-28,3785.67,433,6151.16,647,5551.32,619,3173.39,578,4999.88,587,5257.31,755,"Monday"
"1368",2020-09-29,3648.58,421,6895.48,683,5389.3,580,3268.58,581,5376.45,576,5370.5,736,"Tuesday"
"1369",2020-09-30,4034.58,443,6867.19,693,6379.4,655,3130.79,600,5914.12,653,5704.33,770,"Wednesday"
"1370",2020-10-01,3982.48,436,7701.28,742,6090.17,623,3232.81,572,6272.43,653,6106.99,772,"Thursday"
"1371",2020-10-02,5444.7,580,10204.51,976,8263.9,825,3159.89,620,6971.2,750,8167.96,946,"Friday"
"1372",2020-10-03,7409.74,760,11649.09,1062,10037.59,971,4002,644,9286.01,920,7699.89,912,"Saturday"
"1373",2020-10-04,7277.45,647,9409.53,788,7854.6,714,3390.06,518,6913.35,701,6061.45,677,"Sunday"
"1374",2020-10-05,3383.92,381,6309.99,630,4660.91,524,3099.49,553,4812.29,579,4535.86,628,"Monday"
"1375",2020-10-06,3278.21,367,6959.22,660,5233.34,586,2788.09,531,5049.41,568,5121.82,655,"Tuesday"
"1376",2020-10-07,4118.42,429,6973.28,690,5983.68,616,2925.58,576,5850.79,677,5672.92,717,"Wednesday"
"1377",2020-10-08,3936.85,412,7516.3,726,5977.06,632,3045.76,576,5548.43,639,5946.06,769,"Thursday"
"1378",2020-10-09,5226.91,558,10120.21,981,8331.77,855,4160.82,633,7062.19,742,7922.92,987,"Friday"
"1379",2020-10-10,7444.55,767,11715.86,1019,10710.29,937,4826.83,743,9253.01,907,7248.29,842,"Saturday"
"1380",2020-10-11,6614.47,637,8689.31,670,7325.66,647,3140.87,458,6715.37,688,5757.88,623,"Sunday"
"1381",2020-10-12,3257.83,383,6310.78,616,5554.59,584,2807.07,544,5056.81,561,4932.14,662,"Monday"
"1382",2020-10-13,3521.15,362,6986.96,679,5411.92,561,3184.71,535,5516.35,574,5054.04,668,"Tuesday"
"1383",2020-10-14,3979,410,6962.25,667,6070.44,618,3164.25,553,5008.3,550,5738.06,692,"Wednesday"
"1384",2020-10-15,3736.99,405,7723.31,735,6784.81,650,3310.22,539,6406.97,632,5178.09,608,"Thursday"
"1385",2020-10-16,5659.22,540,10540.05,955,8886.17,846,4155.73,694,8240.09,860,7312.84,895,"Friday"
"1386",2020-10-17,7452.61,709,11808.6,991,10379.17,907,4809.22,744,9094.34,848,8051.21,836,"Saturday"
"1387",2020-10-18,7009.41,692,9033.6,728,7709.34,702,2646.98,412,7044.51,724,5599.83,633,"Sunday"
"1388",2020-10-19,3100.17,348,5559.86,540,4919.18,502,3109.62,596,4573.82,502,4874.77,595,"Monday"
"1389",2020-10-20,3384.07,380,6118.35,566,4815.99,505,3122.08,538,5217.18,552,4880.89,563,"Tuesday"
"1390",2020-10-21,3490.37,350,6625.59,645,5863.22,573,3153.68,577,5557.13,603,5064.58,621,"Wednesday"
"1391",2020-10-22,4263.87,466,7177.19,700,6403.27,700,3312.25,586,5615.54,621,5978.44,781,"Thursday"
"1392",2020-10-23,5139.76,494,8898.2,768,7394.02,709,3843.33,613,6709.17,703,6455.42,724,"Friday"
"1393",2020-10-24,4939.82,439,10268.21,865,9538.99,784,4499.97,690,8100.47,789,6931.34,661,"Saturday"
"1394",2020-10-25,3685.42,362,8426.06,701,7691.49,704,3846.51,522,6782.13,626,5446.77,574,"Sunday"
"1395",2020-10-26,3205.62,320,5814.53,539,4451.19,462,3186.14,531,3939.24,407,3607.94,417,"Monday"
"1396",2020-10-27,3539.4,352,6390.39,586,4597.28,439,2861.36,515,4452.22,473,4678.26,474,"Tuesday"
"1397",2020-10-28,3568.9,347,5833.35,539,5579.19,533,3316.76,535,5142.69,516,4212.63,458,"Wednesday"
"1398",2020-10-29,3908.04,378,6704.57,626,5469.4,514,3282.06,475,5183.87,538,4862.33,538,"Thursday"
"1399",2020-10-30,5361.92,475,9257.7,727,6955.14,640,3411.44,571,6668.48,637,6083.82,595,"Friday"
"1400",2020-10-31,5225.52,406,8737.97,667,9363.6,724,4438,627,8016.08,690,7060.71,668,"Saturday"
"1401",2020-11-01,4007.19,341,7173.8,566,6366.62,563,2833.67,435,5647,546,5249.27,566,"Sunday"
"1402",2020-11-02,3920.6,390,6556.96,547,5089.8,502,3207.09,497,4437.04,472,4280.36,517,"Monday"
"1403",2020-11-03,3383.6,320,6102.11,521,5379.24,510,2300.52,428,4452.26,481,4150.42,507,"Tuesday"
"1404",2020-11-04,4554.6,417,6552.07,566,5215.56,511,3129.82,490,5432.32,508,5499.94,578,"Wednesday"
"1405",2020-11-05,4724.01,445,6696.86,589,5827.12,538,2481.9,401,5656.9,578,6260.3,628,"Thursday"
"1406",2020-11-06,2089.27,168,7872.34,609,6566.66,585,2821.55,416,3450.88,320,3804.19,324,"Friday"
"1407",2020-11-07,1665.15,130,8656.18,622,7988,632,3707.11,535,3128.79,263,3755.24,305,"Saturday"
"1408",2020-11-08,1369.94,103,6822.35,526,6140.03,489,2853.51,401,2775.65,236,3411.38,289,"Sunday"
"1409",2020-11-09,2198.59,204,5682.42,471,4328.5,404,2392.06,391,2667.5,278,3300.61,324,"Monday"
"1410",2020-11-10,1950.44,188,5535.13,461,5264.79,485,2364.68,393,2915.62,271,3590.57,345,"Tuesday"
"1411",2020-11-11,2213.28,200,6425,515,5757.15,523,2477.71,419,3401.27,328,3404.61,333,"Wednesday"
"1412",2020-11-12,2294.09,211,6444.52,558,5992.46,502,2597.35,428,3852.82,359,4095.37,379,"Thursday"
"1413",2020-11-13,3196.73,251,8087.55,608,7915.84,671,3475.96,519,4188.16,376,5257.79,458,"Friday"
"1414",2020-11-14,2992.82,230,10640,727,9733.17,722,4136.88,589,4624.76,357,4811.91,388,"Saturday"
"1415",2020-11-15,1927.83,168,5413.12,386,3325.68,264,0,0,3053.92,260,4356.78,335,"Sunday"
"1416",2020-11-16,2319.99,228,3836.91,347,4243.6,388,2337.4,412,2617.06,258,3611.44,346,"Monday"
"1417",2020-11-17,2311.23,219,4654.17,402,4345.36,377,2344.36,385,3455.54,316,3657.13,355,"Tuesday"
"1418",2020-11-18,2536.06,227,4996.93,408,4730.83,387,2399.95,418,3503.5,318,3988.35,340,"Wednesday"
"1419",2020-11-19,2366.91,226,5729.65,500,4626.75,419,2981.72,429,3713.61,332,3939.44,347,"Thursday"
"1420",2020-11-20,3226.23,273,6993.15,561,6623.83,534,2826.98,424,5016.81,418,5349.11,428,"Friday"
"1421",2020-11-21,3585.07,271,8399.86,574,6511.87,478,3432.67,431,5214.06,405,5664.49,434,"Saturday"
"1422",2020-11-22,2437.37,189,4542.61,335,5013.03,332,1123.86,230,3919.85,326,4253.66,348,"Sunday"
"1423",2020-11-23,2597.33,238,5538.7,441,4219.86,396,2515.31,426,3168.09,316,3695.2,350,"Monday"
"1424",2020-11-24,2580.5,243,5508.45,447,4987.06,434,2360.41,391,3862.19,353,4055.82,370,"Tuesday"
"1425",2020-11-25,2818.46,251,5579.68,466,5322.74,422,2394.87,396,3857.48,351,4139.93,361,"Wednesday"
"1426",2020-11-26,2903.93,261,5525.47,458,5330.99,453,2382.1,422,4585.48,425,4447.91,395,"Thursday"
"1427",2020-11-27,3758.04,302,8136.64,586,7242.82,565,3241.17,467,5004.19,422,5196.12,440,"Friday"
"1428",2020-11-28,3719.58,305,7961.93,565,7257.13,499,3289.85,470,5533.61,396,5497.87,446,"Saturday"
"1429",2020-11-29,3407.76,299,5301.95,375,4434.63,353,2084.24,287,4550.11,373,4700.48,410,"Sunday"
"1430",2020-11-30,3713.41,342,5413.64,474,4770.21,428,2538.6,421,3554.96,334,4099.46,395,"Monday"
"1431",2020-12-01,3660.29,330,5850.21,479,4753.05,411,2276.95,363,4548.45,392,4556.22,396,"Tuesday"
"1432",2020-12-02,3491.82,308,5374.35,448,4465.56,400,2403.33,394,4416.66,396,4179.73,372,"Wednesday"
"1433",2020-12-03,3820.83,346,5930.02,472,5487.87,456,2951.4,446,4947.02,426,4576.15,397,"Thursday"
"1434",2020-12-04,2708.39,224,7120.89,533,6863.98,515,2896.74,444,5214.92,412,3915.17,298,"Friday"
"1435",2020-12-05,4190.38,312,7338.63,507,6272.57,483,3140.39,418,5561.02,417,4607.76,373,"Saturday"
"1436",2020-12-06,3793.38,312,8509.16,597,8129.89,613,2699.84,372,5043.78,388,5049.76,422,"Sunday"
"1437",2020-12-07,4731,395,8414.32,606,7812.83,622,3156.67,514,4332.22,389,5267.8,465,"Monday"
"1438",2020-12-08,2589.63,208,7403.59,536,6775,534,2372.64,320,4224.13,321,4151.64,362,"Tuesday"
"1439",2020-12-09,3955.02,386,5719.82,489,5021.46,473,2891.71,443,3672.01,349,3991.18,364,"Wednesday"
"1440",2020-12-10,4302.03,384,6875.54,535,6057.19,535,2743.16,426,4293.15,385,5495.37,477,"Thursday"
"1441",2020-12-11,5148.01,420,8547.57,648,8020.73,652,3781.51,527,5698.75,485,6137.64,521,"Friday"
"1442",2020-12-12,4720.38,375,10033.84,735,9990.41,739,4415.33,636,5980.24,471,5987.36,489,"Saturday"
"1443",2020-12-13,6364,512,7986.32,592,7766.45,597,3394.08,424,6721.1,602,5925.69,500,"Sunday"
"1444",2020-12-14,4521.37,444,5605.66,485,5042.19,466,3041.23,507,4495.4,434,4061.92,399,"Monday"
"1445",2020-12-15,4850.81,472,6004.18,525,6037.56,524,3115.49,493,5246.17,452,5764.58,509,"Tuesday"
"1446",2020-12-16,5516.68,483,7966,645,6756.81,586,3473.8,525,5595.79,509,5596.21,527,"Wednesday"
"1447",2020-12-17,5393.15,488,7724.74,618,6682.44,564,3383.21,531,5803.88,520,6253.2,530,"Thursday"
"1448",2020-12-18,7324.08,679,9787.01,721,9211.87,732,4016.75,592,6729.71,554,8058.14,678,"Friday"
"1449",2020-12-19,6623.2,536,11495.06,784,10900.69,788,5446.62,734,8953.71,674,7434.12,641,"Saturday"
"1450",2020-12-20,5381.33,426,9021.82,661,7049.08,576,3430.94,446,7492.34,584,6422.35,572,"Sunday"
"1451",2020-12-21,5704.94,500,7232.19,575,6235.68,555,3370.38,484,4573.34,443,4799.49,476,"Monday"
"1452",2020-12-22,6130.58,530,7236.58,581,7081.96,601,4006.11,560,5700.7,514,5640.04,551,"Tuesday"
"1453",2020-12-23,6999.83,592,9964.93,743,8663.41,702,4451.72,649,6588.83,533,6866.75,591,"Wednesday"
"1454",2020-12-24,797.84,75,1318.76,102,966.29,96,1961.88,293,1528.58,139,935.58,95,"Thursday"
"1455",2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,"Friday"
"1456",2020-12-26,0,0,5710.95,351,0,0,0,0,2539.26,166,2898.22,208,"Saturday"
"1457",2020-12-27,2499.35,180,4672,333,3519.67,251,2413.82,270,3949.29,286,4140.87,320,"Sunday"
"1458",2020-12-28,3812.24,305,2788.92,188,2568.57,167,2194.05,342,3463.05,271,4891.3,405,"Monday"
"1459",2020-12-29,5576.64,445,8056.4,520,6295.12,447,3209.19,424,5425.34,438,5928.67,507,"Tuesday"
"1460",2020-12-30,6583.79,505,8346.13,572,7767.82,511,3568.13,507,6119.64,473,6053.04,506,"Wednesday"
"1461",2020-12-31,988.01,87,1713.8,125,1895.92,144,1694.03,264,1816.69,165,1429.11,141,"Thursday"
"1462",2021-01-01,0,0,5144.74,283,686.48,49,11.54,7,1627.48,104,2764.03,164,"Friday"
"1463",2021-01-02,3565.58,258,5844.08,375,4417.74,274,2427.15,308,4356.95,319,4484,346,"Saturday"
"1464",2021-01-03,2790.72,200,5138.11,353,4571.03,337,2239.62,276,4450.33,326,4487.84,338,"Sunday"
"1465",2021-01-04,6133.87,521,8256.77,599,7922.64,609,3601.59,477,5312.81,444,5691.78,510,"Monday"
"1466",2021-01-05,2758.83,235,5842.91,408,5250.89,397,2542.1,331,4335.03,343,4217.99,357,"Tuesday"
"1467",2021-01-06,0,0,5533.9,352,0,0,2650.33,296,2934.93,204,3877.52,263,"Wednesday"
"1468",2021-01-07,5031.36,470,6335.7,507,6337.29,541,3196.71,500,4473.4,419,4931.9,463,"Thursday"
"1469",2021-01-08,6167.97,522,9475.61,697,8478.36,695,4402.75,612,6664.46,556,6595.44,601,"Friday"
"1470",2021-01-09,4348.97,333,8633.96,576,7588.04,513,3017.21,451,6305.05,467,5548.48,454,"Saturday"
"1471",2021-01-10,2928.38,244,6488.04,463,4538.28,363,2627.91,311,4798.39,380,4760.38,399,"Sunday"
"1472",2021-01-11,3480.08,339,5548.76,483,4947.7,439,2824.46,456,4699.42,432,4369.16,431,"Monday"
